cases,deaths,country,geoid,countryterritorycode,population,date,date.int,log.cases,log.deaths,tot.cases,tot.deaths,cum.cases,cum.deaths,n.nonzero.rows,prop.zero.cases,prop.zero.deaths,delta.next.non0,max.gap,is.train,ctry.min.date.int,ctry.min.date,date.int.delta,ctry.first.log.cases,adj.log.cases
5,0,belarus,BY,BLR,9485386,2020-03-26,18347,1.6094379124341,-Inf,4779,45,86,0,32,0.689320388349515,0.864077669902913,2,3,FALSE,,,,,
0,0,belarus,BY,BLR,9485386,2020-03-27,18348,-Inf,-Inf,4779,45,86,0,32,0.689320388349515,0.864077669902913,,,FALSE,,,,,
8,0,belarus,BY,BLR,9485386,2020-03-28,18349,2.07944154167984,-Inf,4779,45,94,0,32,0.689320388349515,0.864077669902913,3,3,FALSE,,,,,
0,0,belarus,BY,BLR,9485386,2020-03-29,18350,-Inf,-Inf,4779,45,94,0,32,0.689320388349515,0.864077669902913,,,FALSE,,,,,
0,0,belarus,BY,BLR,9485386,2020-03-30,18351,-Inf,-Inf,4779,45,94,0,32,0.689320388349515,0.864077669902913,,,FALSE,,,,,
11,0,belarus,BY,BLR,9485386,2020-03-31,18352,2.39789527279837,-Inf,4779,45,105,0,32,0.689320388349515,0.864077669902913,1,2,FALSE,,,,,
47,0,belarus,BY,BLR,9485386,2020-04-01,18353,3.85014760171006,-Inf,4779,45,152,0,32,0.689320388349515,0.864077669902913,2,2,FALSE,,,,,
0,0,belarus,BY,BLR,9485386,2020-04-02,18354,-Inf,-Inf,4779,45,152,0,32,0.689320388349515,0.864077669902913,,,FALSE,,,,,
102,4,belarus,BY,BLR,9485386,2020-04-03,18355,4.62497281328427,1.38629436111989,4779,45,254,4,32,0.689320388349515,0.864077669902913,1,1,FALSE,,,,,
97,0,belarus,BY,BLR,9485386,2020-04-04,18356,4.57471097850338,-Inf,4779,45,351,4,32,0.689320388349515,0.864077669902913,1,1,FALSE,,,,,
43,1,belarus,BY,BLR,9485386,2020-04-05,18357,3.76120011569356,0,4779,45,394,5,32,0.689320388349515,0.864077669902913,1,1,FALSE,,,,,
170,3,belarus,BY,BLR,9485386,2020-04-06,18358,5.13579843705026,1.09861228866811,4779,45,564,8,32,0.689320388349515,0.864077669902913,1,1,FALSE,,,,,
136,5,belarus,BY,BLR,9485386,2020-04-07,18359,4.91265488573605,1.6094379124341,4779,45,700,13,32,0.689320388349515,0.864077669902913,1,1,FALSE,,,,,
161,0,belarus,BY,BLR,9485386,2020-04-08,18360,5.08140436498446,-Inf,4779,45,861,13,32,0.689320388349515,0.864077669902913,1,1,FALSE,,,,,
205,0,belarus,BY,BLR,9485386,2020-04-09,18361,5.32300997913841,-Inf,4779,45,1066,13,32,0.689320388349515,0.864077669902913,1,1,FALSE,,,,,
420,3,belarus,BY,BLR,9485386,2020-04-10,18362,6.04025471127741,1.09861228866811,4779,45,1486,16,32,0.689320388349515,0.864077669902913,1,1,FALSE,,,,,
495,3,belarus,BY,BLR,9485386,2020-04-11,18363,6.20455776256869,1.09861228866811,4779,45,1981,19,32,0.689320388349515,0.864077669902913,1,1,FALSE,,,,,
245,4,belarus,BY,BLR,9485386,2020-04-12,18364,5.50125821054473,1.38629436111989,4779,45,2226,23,32,0.689320388349515,0.864077669902913,1,1,FALSE,,,,,
352,3,belarus,BY,BLR,9485386,2020-04-13,18365,5.8636311755981,1.09861228866811,4779,45,2578,26,32,0.689320388349515,0.864077669902913,1,1,FALSE,,,,,
341,3,belarus,BY,BLR,9485386,2020-04-14,18366,5.83188247728352,1.09861228866811,4779,45,2919,29,32,0.689320388349515,0.864077669902913,1,1,FALSE,,,,,
362,4,belarus,BY,BLR,9485386,2020-04-15,18367,5.89164421182577,1.38629436111989,4779,45,3281,33,32,0.689320388349515,0.864077669902913,1,1,FALSE,,,,,
447,3,belarus,BY,BLR,9485386,2020-04-16,18368,6.10255859461357,1.09861228866811,4779,45,3728,36,32,0.689320388349515,0.864077669902913,1,1,FALSE,,,,,
476,4,belarus,BY,BLR,9485386,2020-04-17,18369,6.16541785423142,1.38629436111989,4779,45,4204,40,32,0.689320388349515,0.864077669902913,1,1,FALSE,,,,,
575,2,belarus,BY,BLR,9485386,2020-04-18,18370,6.35437004079735,0.693147180559945,4779,45,4779,42,32,0.689320388349515,0.864077669902913,1,1,FALSE,,,,,
0,3,belarus,BY,BLR,9485386,2020-04-19,18371,-Inf,1.09861228866811,4779,45,4779,45,32,0.689320388349515,0.864077669902913,,,FALSE,,,,,
1,0,belize,BZ,BLZ,383071,2020-03-24,18345,0,-Inf,18,2,1,0,12,0.555555555555556,0.925925925925926,2,5,FALSE,,,,,
0,0,belize,BZ,BLZ,383071,2020-03-25,18346,-Inf,-Inf,18,2,1,0,12,0.555555555555556,0.925925925925926,,,FALSE,,,,,
1,0,belize,BZ,BLZ,383071,2020-03-26,18347,0,-Inf,18,2,2,0,12,0.555555555555556,0.925925925925926,5,5,FALSE,,,,,
0,0,belize,BZ,BLZ,383071,2020-03-27,18348,-Inf,-Inf,18,2,2,0,12,0.555555555555556,0.925925925925926,,,FALSE,,,,,
0,0,belize,BZ,BLZ,383071,2020-03-28,18349,-Inf,-Inf,18,2,2,0,12,0.555555555555556,0.925925925925926,,,FALSE,,,,,
0,0,belize,BZ,BLZ,383071,2020-03-29,18350,-Inf,-Inf,18,2,2,0,12,0.555555555555556,0.925925925925926,,,FALSE,,,,,
0,0,belize,BZ,BLZ,383071,2020-03-30,18351,-Inf,-Inf,18,2,2,0,12,0.555555555555556,0.925925925925926,,,FALSE,,,,,
1,0,belize,BZ,BLZ,383071,2020-03-31,18352,0,-Inf,18,2,3,0,12,0.555555555555556,0.925925925925926,4,4,FALSE,,,,,
0,0,belize,BZ,BLZ,383071,2020-04-01,18353,-Inf,-Inf,18,2,3,0,12,0.555555555555556,0.925925925925926,,,FALSE,,,,,
0,0,belize,BZ,BLZ,383071,2020-04-02,18354,-Inf,-Inf,18,2,3,0,12,0.555555555555556,0.925925925925926,,,FALSE,,,,,
0,0,belize,BZ,BLZ,383071,2020-04-03,18355,-Inf,-Inf,18,2,3,0,12,0.555555555555556,0.925925925925926,,,FALSE,,,,,
1,0,belize,BZ,BLZ,383071,2020-04-04,18356,0,-Inf,18,2,4,0,12,0.555555555555556,0.925925925925926,2,2,FALSE,,,,,
0,0,belize,BZ,BLZ,383071,2020-04-05,18357,-Inf,-Inf,18,2,4,0,12,0.555555555555556,0.925925925925926,,,FALSE,,,,,
1,1,belize,BZ,BLZ,383071,2020-04-06,18358,0,0,18,2,5,1,12,0.555555555555556,0.925925925925926,1,2,FALSE,,,,,
2,0,belize,BZ,BLZ,383071,2020-04-07,18359,0.693147180559945,-Inf,18,2,7,1,12,0.555555555555556,0.925925925925926,2,2,FALSE,,,,,
0,0,belize,BZ,BLZ,383071,2020-04-08,18360,-Inf,-Inf,18,2,7,1,12,0.555555555555556,0.925925925925926,,,FALSE,,,,,
1,0,belize,BZ,BLZ,383071,2020-04-09,18361,0,-Inf,18,2,8,1,12,0.555555555555556,0.925925925925926,1,1,FALSE,,,,,
1,0,belize,BZ,BLZ,383071,2020-04-10,18362,0,-Inf,18,2,9,1,12,0.555555555555556,0.925925925925926,1,1,FALSE,,,,,
1,1,belize,BZ,BLZ,383071,2020-04-11,18363,0,0,18,2,10,2,12,0.555555555555556,0.925925925925926,1,1,FALSE,,,,,
3,0,belize,BZ,BLZ,383071,2020-04-12,18364,1.09861228866811,-Inf,18,2,13,2,12,0.555555555555556,0.925925925925926,1,1,FALSE,,,,,
1,0,belize,BZ,BLZ,383071,2020-04-13,18365,0,-Inf,18,2,14,2,12,0.555555555555556,0.925925925925926,1,1,FALSE,,,,,
4,0,belize,BZ,BLZ,383071,2020-04-14,18366,1.38629436111989,-Inf,18,2,18,2,12,0.555555555555556,0.925925925925926,1,1,FALSE,,,,,
0,0,belize,BZ,BLZ,383071,2020-04-15,18367,-Inf,-Inf,18,2,18,2,12,0.555555555555556,0.925925925925926,,,FALSE,,,,,
0,0,belize,BZ,BLZ,383071,2020-04-16,18368,-Inf,-Inf,18,2,18,2,12,0.555555555555556,0.925925925925926,,,FALSE,,,,,
0,0,belize,BZ,BLZ,383071,2020-04-17,18369,-Inf,-Inf,18,2,18,2,12,0.555555555555556,0.925925925925926,,,FALSE,,,,,
0,0,belize,BZ,BLZ,383071,2020-04-18,18370,-Inf,-Inf,18,2,18,2,12,0.555555555555556,0.925925925925926,,,FALSE,,,,,
0,0,belize,BZ,BLZ,383071,2020-04-19,18371,-Inf,-Inf,18,2,18,2,12,0.555555555555556,0.925925925925926,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2019-12-31,18261,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-01,18262,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-02,18263,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-03,18264,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-04,18265,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-05,18266,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-06,18267,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-07,18268,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-08,18269,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-09,18270,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-10,18271,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-11,18272,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-12,18273,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-13,18274,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-14,18275,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-15,18276,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-16,18277,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-17,18278,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-18,18279,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-19,18280,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-20,18281,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-21,18282,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-22,18283,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-23,18284,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-24,18285,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-25,18286,-Inf,-Inf,33341,1467,0,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
1,0,canada,CA,CAN,37058856,2020-01-26,18287,0,-Inf,33341,1467,1,0,62,0.441441441441441,0.684684684684685,2,8,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-27,18288,-Inf,-Inf,33341,1467,1,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
1,0,canada,CA,CAN,37058856,2020-01-28,18289,0,-Inf,33341,1467,2,0,62,0.441441441441441,0.684684684684685,1,8,FALSE,,,,,
1,0,canada,CA,CAN,37058856,2020-01-29,18290,0,-Inf,33341,1467,3,0,62,0.441441441441441,0.684684684684685,3,8,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-30,18291,-Inf,-Inf,33341,1467,3,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-01-31,18292,-Inf,-Inf,33341,1467,3,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
1,0,canada,CA,CAN,37058856,2020-02-01,18293,0,-Inf,33341,1467,4,0,62,0.441441441441441,0.684684684684685,4,8,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-02,18294,-Inf,-Inf,33341,1467,4,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-03,18295,-Inf,-Inf,33341,1467,4,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-04,18296,-Inf,-Inf,33341,1467,4,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
1,0,canada,CA,CAN,37058856,2020-02-05,18297,0,-Inf,33341,1467,5,0,62,0.441441441441441,0.684684684684685,2,8,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-06,18298,-Inf,-Inf,33341,1467,5,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
2,0,canada,CA,CAN,37058856,2020-02-07,18299,0.693147180559945,-Inf,33341,1467,7,0,62,0.441441441441441,0.684684684684685,8,8,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-08,18300,-Inf,-Inf,33341,1467,7,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-09,18301,-Inf,-Inf,33341,1467,7,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-10,18302,-Inf,-Inf,33341,1467,7,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-11,18303,-Inf,-Inf,33341,1467,7,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-12,18304,-Inf,-Inf,33341,1467,7,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-13,18305,-Inf,-Inf,33341,1467,7,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-14,18306,-Inf,-Inf,33341,1467,7,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
1,0,canada,CA,CAN,37058856,2020-02-15,18307,0,-Inf,33341,1467,8,0,62,0.441441441441441,0.684684684684685,6,6,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-16,18308,-Inf,-Inf,33341,1467,8,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-17,18309,-Inf,-Inf,33341,1467,8,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-18,18310,-Inf,-Inf,33341,1467,8,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-19,18311,-Inf,-Inf,33341,1467,8,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-20,18312,-Inf,-Inf,33341,1467,8,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
1,0,canada,CA,CAN,37058856,2020-02-21,18313,0,-Inf,33341,1467,9,0,62,0.441441441441441,0.684684684684685,4,4,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-22,18314,-Inf,-Inf,33341,1467,9,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-23,18315,-Inf,-Inf,33341,1467,9,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
0,0,canada,CA,CAN,37058856,2020-02-24,18316,-Inf,-Inf,33341,1467,9,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
2,0,canada,CA,CAN,37058856,2020-02-25,18317,0.693147180559945,-Inf,33341,1467,11,0,62,0.441441441441441,0.684684684684685,2,2,TRUE,18317,2020-02-25,0,0,0
0,0,canada,CA,CAN,37058856,2020-02-26,18318,-Inf,-Inf,33341,1467,11,0,62,0.441441441441441,0.684684684684685,,,FALSE,,,,,
1,0,canada,CA,CAN,37058856,2020-02-27,18319,0,-Inf,33341,1467,12,0,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,2,-0.693147180559945,-0.693147180559945
2,0,canada,CA,CAN,37058856,2020-02-28,18320,0.693147180559945,-Inf,33341,1467,14,0,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,3,0,0
2,0,canada,CA,CAN,37058856,2020-02-29,18321,0.693147180559945,-Inf,33341,1467,16,0,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,4,0,0
4,0,canada,CA,CAN,37058856,2020-03-01,18322,1.38629436111989,-Inf,33341,1467,20,0,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,5,0.693147180559945,0.693147180559945
4,0,canada,CA,CAN,37058856,2020-03-02,18323,1.38629436111989,-Inf,33341,1467,24,0,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,6,0.693147180559945,0.693147180559945
3,0,canada,CA,CAN,37058856,2020-03-03,18324,1.09861228866811,-Inf,33341,1467,27,0,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,7,0.405465108108165,0.405465108108165
3,0,canada,CA,CAN,37058856,2020-03-04,18325,1.09861228866811,-Inf,33341,1467,30,0,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,8,0.405465108108165,0.405465108108165
3,0,canada,CA,CAN,37058856,2020-03-05,18326,1.09861228866811,-Inf,33341,1467,33,0,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,9,0.405465108108165,0.405465108108165
12,0,canada,CA,CAN,37058856,2020-03-06,18327,2.484906649788,-Inf,33341,1467,45,0,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,10,1.79175946922806,1.79175946922806
6,0,canada,CA,CAN,37058856,2020-03-07,18328,1.79175946922806,-Inf,33341,1467,51,0,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,11,1.09861228866811,1.09861228866811
6,0,canada,CA,CAN,37058856,2020-03-08,18329,1.79175946922806,-Inf,33341,1467,57,0,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,12,1.09861228866811,1.09861228866811
5,0,canada,CA,CAN,37058856,2020-03-09,18330,1.6094379124341,-Inf,33341,1467,62,0,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,13,0.916290731874155,0.916290731874155
15,1,canada,CA,CAN,37058856,2020-03-10,18331,2.70805020110221,0,33341,1467,77,1,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,14,2.01490302054226,2.01490302054226
16,0,canada,CA,CAN,37058856,2020-03-11,18332,2.77258872223978,-Inf,33341,1467,93,1,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,15,2.07944154167984,2.07944154167984
10,0,canada,CA,CAN,37058856,2020-03-12,18333,2.30258509299405,-Inf,33341,1467,103,1,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,16,1.6094379124341,1.6094379124341
35,0,canada,CA,CAN,37058856,2020-03-13,18334,3.55534806148941,-Inf,33341,1467,138,1,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,17,2.86220088092947,2.86220088092947
38,0,canada,CA,CAN,37058856,2020-03-14,18335,3.63758615972639,-Inf,33341,1467,176,1,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,18,2.94443897916644,2.94443897916644
68,0,canada,CA,CAN,37058856,2020-03-15,18336,4.21950770517611,-Inf,33341,1467,244,1,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,19,3.52636052461616,3.52636052461616
60,0,canada,CA,CAN,37058856,2020-03-16,18337,4.0943445622221,-Inf,33341,1467,304,1,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,20,3.40119738166216,3.40119738166216
120,3,canada,CA,CAN,37058856,2020-03-17,18338,4.78749174278205,1.09861228866811,33341,1467,424,4,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,21,4.0943445622221,4.0943445622221
145,4,canada,CA,CAN,37058856,2020-03-18,18339,4.97673374242057,1.38629436111989,33341,1467,569,8,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,22,4.28358656186063,4.28358656186063
121,1,canada,CA,CAN,37058856,2020-03-19,18340,4.79579054559674,0,33341,1467,690,9,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,23,4.1026433650368,4.1026433650368
156,1,canada,CA,CAN,37058856,2020-03-20,18341,5.04985600724954,0,33341,1467,846,10,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,24,4.35670882668959,4.35670882668959
125,2,canada,CA,CAN,37058856,2020-03-21,18342,4.8283137373023,0.693147180559945,33341,1467,971,12,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,25,4.13516655674236,4.13516655674236
331,6,canada,CA,CAN,37058856,2020-03-22,18343,5.80211837537706,1.79175946922806,33341,1467,1302,18,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,26,5.10897119481712,5.10897119481712
128,2,canada,CA,CAN,37058856,2020-03-23,18344,4.85203026391962,0.693147180559945,33341,1467,1430,20,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,27,4.15888308335967,4.15888308335967
216,4,canada,CA,CAN,37058856,2020-03-24,18345,5.37527840768417,1.38629436111989,33341,1467,1646,24,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,28,4.68213122712422,4.68213122712422
313,3,canada,CA,CAN,37058856,2020-03-25,18346,5.74620319054015,1.09861228866811,33341,1467,1959,27,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,29,5.05305600998021,5.05305600998021
1426,8,canada,CA,CAN,37058856,2020-03-26,18347,7.26262860097424,2.07944154167984,33341,1467,3385,35,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,30,6.5694814204143,6.5694814204143
633,4,canada,CA,CAN,37058856,2020-03-27,18348,6.45047042214418,1.38629436111989,33341,1467,4018,39,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,31,5.75732324158423,5.75732324158423
657,14,canada,CA,CAN,37058856,2020-03-28,18349,6.48768401848461,2.63905732961526,33341,1467,4675,53,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,32,5.79453683792467,5.79453683792467
711,7,canada,CA,CAN,37058856,2020-03-29,18350,6.56667242980324,1.94591014905531,33341,1467,5386,60,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,33,5.8735252492433,5.8735252492433
869,1,canada,CA,CAN,37058856,2020-03-30,18351,6.76734312526539,0,33341,1467,6255,61,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,34,6.07419594470545,6.07419594470545
1169,28,canada,CA,CAN,37058856,2020-03-31,18352,7.06390396147207,3.3322045101752,33341,1467,7424,89,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,35,6.37075678091212,6.37075678091212
1112,7,canada,CA,CAN,37058856,2020-04-01,18353,7.01391547481053,1.94591014905531,33341,1467,8536,96,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,36,6.32076829425058,6.32076829425058
1059,13,canada,CA,CAN,37058856,2020-04-02,18354,6.96508034560141,2.56494935746154,33341,1467,9595,109,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,37,6.27193316504146,6.27193316504146
1673,29,canada,CA,CAN,37058856,2020-04-03,18355,7.42237370098682,3.36729582998647,33341,1467,11268,138,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,38,6.72922652042688,6.72922652042688
1251,49,canada,CA,CAN,37058856,2020-04-04,18356,7.13169851046691,3.89182029811063,33341,1467,12519,187,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,39,6.43855132990697,6.43855132990697
1363,44,canada,CA,CAN,37058856,2020-04-05,18357,7.21744343169653,3.78418963391826,33341,1467,13882,231,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,40,6.52429625113659,6.52429625113659
1614,49,canada,CA,CAN,37058856,2020-04-06,18358,7.38647084882989,3.89182029811063,33341,1467,15496,280,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,41,6.69332366826995,6.69332366826995
1157,43,canada,CA,CAN,37058856,2020-04-07,18359,7.05358572719368,3.76120011569356,33341,1467,16653,323,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,42,6.36043854663373,6.36043854663373
1230,57,canada,CA,CAN,37058856,2020-04-08,18360,7.11476944836646,4.04305126783455,33341,1467,17883,380,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,43,6.42162226780652,6.42162226780652
1391,55,canada,CA,CAN,37058856,2020-04-09,18361,7.23777819192344,4.00733318523247,33341,1467,19274,435,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,44,6.5446310113635,6.5446310113635
1474,74,canada,CA,CAN,37058856,2020-04-10,18362,7.29573507274928,4.30406509320417,33341,1467,20748,509,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,45,6.60258789218934,6.60258789218934
1385,60,canada,CA,CAN,37058856,2020-04-11,18363,7.23345541862144,4.0943445622221,33341,1467,22133,569,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,46,6.54030823806149,6.54030823806149
1168,84,canada,CA,CAN,37058856,2020-04-12,18364,7.06304816338817,4.43081679884331,33341,1467,23301,653,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,47,6.36990098282823,6.36990098282823
1064,64,canada,CA,CAN,37058856,2020-04-13,18365,6.96979066990159,4.15888308335967,33341,1467,24365,717,62,0.441441441441441,0.684684684684685,1,1,TRUE,18317,2020-02-25,48,6.27664348934165,6.27664348934165
